date,time,sender,message,source_file
,PM 5:54,선우,🫶💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0298.xml
,PM 10:38,선우,나 도착했어!!! 호텔!!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0299.xml
,PM 10:38,선우,잠시만 더비 ㅠㅠ 넘 오래 기다렸지 ㅠㅠㅜ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0299.xml
,PM 11:02,선우,폰이랑 짐 받는 것만 기다랴조 🫶 😩 졸리면 얼른 자!!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0299.xml
,PM 11:04,선우,바부ㅑ야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0299.xml
,PM 11:04,선우,"일욜이니까 좀만 늦게
자자!!!!!",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0299.xml
,AM 1:29,선우,더비야아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0001.xml
,AM 1:29,선우,내가 라방하다보니까 무서운 얘기만 하다가 간 것 같은뎈ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0001.xml
,AM 1:29,선우,몰겠어 그냥 사랑하고 고맙다고 말하려도 했는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0002.xml
,AM 1:32,선우,감히 내가 지금 무슨 말을 해도 되는 건가 싶구 하는 생각들이 많이 있지만 무슨 말들이 따라오던 그냥 사랑하는 건 사랑하는 거니까 언제까지나 꼬옥 곁에서 말해줄게 그리구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0002.xml
,,선우,"내가 바보같이 그저 사실이 아닌 것들에 대한 부분들에 있어서 분위기를 장난스레 풀어내려고 했던 이기심과 그러한 말들로 인해서 더비가 좋아했던 이유들이 사라지지 않도록 오해받지 않도록 뭐가 더비를 더 위한 건지 그게 그저 솔직함인지 아니면 두번 세번 더 생각한 언행들인지 계속 판단하면서 더비들의 눈이 틀리지 않았다는 걸!!!!!!!!!!!! 증명하고 싶어!!!! 사랑한다고 하는 말 뒤에 따라붙는 시선들은 겁나지 않아 그저 정말 사랑하는 더비들이 상처 받는 게 장산범보다 몇천배는 무섭다는 거!!! 그게 내 진심이니까 새벽의 힘을 빌려서 얘기해!! 이런 말들이 몇번째고 반복이 되지 않도록 끝까지 포기 안하고 노력할게!!! 그저 무한하게 이유없이 받는 사랑은 없다는 것과 사랑받는다는 이유로 실수를 언제까지나 용서 받지 못한 다는 점 받은 만큼, 아니 더 많이 더비에게 돌려주자는 마음 꼬옥 간직한 채로 오늘 귀신 물리치고 잘 잘게요 더비들도 괜히 무섭게 해서 미안하궇ㅎ 헤헷 잘 자요!!! 사랑해서 미안하고 사랑해서 고마워! 안녕🌸💕",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0002.xml
,,선우,"무슨 문장으로 어떤 단어들로 마음을 전하고 글을 시작해야 할지 아직도 잘 모르겠지만 두서없어도 양해 부탁드려요
그냥 더비들한테 하고 싶은 말은 아이돌을 떠나서 인간 김선우로서 더비의 믿음을 그리고 스스로의 믿음을 깨는 행동은 절대 하지 않을 겁니다
지금까지 있었던 저의 언행의 실수들 당연하게 짊어지고 되짚고 생각하고 반성하면서 더 나은 사람이 될 수 있도록, 계속 제가 주고 싶은 사랑 더비한테 거짓 없이 전달하면서 안 멈추고 나아갈 거예요
제가 먼저 이 커다란 마음들을 받아 마땅한 사람이 될게요
더비들이 기꺼이
우리에게 내어준 마음을 스스로
부정하고 자책하게 만드는 게 제일 아프네요
늘 진심으로 더비를 대했고 앞으로도 진심으로 대할 겁니다
강해지고 성숙해질게요 더비!",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0004.xml
,PM 12:23,선우,오늘 날씨 좋다 더비 오늘 하루 힘내🫶🫶 밥 많이 먹어 두번 먹어 세번 먹어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0006.xml
,PM 2:01,선우,이제 슬슬 장마 시작하나보다 더비 우산 챙기고 따뜻하게 입어 걱정되니까☔️☔️,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0006.xml
,PM 2:03,선우,사랑해!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0006.xml
,AM 10:28,선우,오늘도 좋은 하루 보내 더비 좋은 생각하구💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0007.xml
,AM 10:28,선우,사랑해💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0007.xml
,AM 10:29,선우,더비 보고싶다 ㅋ😬,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0007.xml
,AM 10:30,선우,아 오늘 난 곧 보긴 하구나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0007.xml
,AM 10:31,선우,나 브링그린 영통회 이또,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0008.xml
,AM 10:31,선우,잘하구 오껭,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0008.xml
,AM 10:32,선우,ʕ•ﻌ•ʔฅ오늘은 좀 쉬나 ?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0008.xml
,AM 10:34,선우,뭘하던 내 생각은 같이 해주셈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0008.xml
,PM 1:35,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0009.xml
,PM 1:35,선우,자,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0010.xml
,PM 1:36,선우,play_video,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0011.xml
,PM 1:36,선우,알잘딱깔센,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0012.xml
,AM 4:39,선우,파리에도 비가 오네요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0012.xml
,AM 8:16,선우,더비 보고싶구만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0013.xml
,AM 8:17,선우,audio_play,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0013.xml
,AM 8:27,선우,audio_play,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0013.xml
,AM 8:40,선우,좋은 하루 보내💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0013.xml
,AM 8:40,선우,여긴 새벽 3시 다 되어가는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0013.xml
,AM 8:40,선우,혼자 호텔에 있으니까 적적해서 더비 찾아써 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0014.xml
,AM 8:40,선우,난 이제 잔다☔️✨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0014.xml
,AM 8:41,선우,굿나잇🤭🫶🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0014.xml
,AM 8:41,선우,뿅💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0014.xml
,AM 1:40,선우,더비 보고싶어!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0015.xml
,AM 1:40,선우,쇼 잘 마쳤어요!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0015.xml
,AM 2:17,선우,프롬 리밑틷에디션,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0015.xml
,AM 2:17,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0016.xml
,AM 2:18,선우,이따 인스타로 사진 많이 올릴게요 사랑해요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0016.xml
,AM 2:38,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0017.xml
,AM 2:38,선우,프롬 해주는 더비들 예뻐서 나중에 올릴 힙합체리 두개 더 보내요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0017.xml
,AM 2:39,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0018.xml
,,선우,못봤던 스타일링일텐데 이런 모습도 좋아해줬으면 좋겠다 늦었을 텐데 얼른 자요🫶 나중에 인스타로도 올릴테니 잘 봐주고💕 고마워! 관심 가져줘서! 얼른 자 잘 자🤭🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0018.xml
,AM 2:42,선우,못봤던 스타일링일텐데 이런 모습도 좋아해줬으면 좋겠다 늦었을 텐데 얼른 자요🫶 나중에 인스타로도 올릴테니 잘 봐주고💕 고마워! 관심 가져줘서! 얼른 자 잘 자🤭🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0019.xml
,PM 1:15,선우,더비야 모해💕💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0019.xml
,PM 1:15,선우,7월도 잘 부탁해🫶✨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0019.xml
,PM 1:16,선우,하는 것들 준비하는 것들 다 잘 되길!!!!!!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0019.xml
,PM 1:16,선우,비나이다 비나이다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0020.xml
,PM 1:17,선우,인스타 예전에 올렸다가 뭐 같이 올려야하는데 잘못올려서 삭제한 사진들 다시 주께,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0020.xml
,PM 1:18,선우,왤케 느려,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0022.xml
,PM 1:19,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0023.xml
,PM 10:49,선우,ʕ•ﻌ•ʔฅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0025.xml
,PM 10:49,선우,오늘도 고생했어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0025.xml
,PM 10:49,선우,잘 자💕!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0025.xml
,PM 10:50,선우,난 오늘 하루 크고작은 스케쥴을 5개를 해버린 슈스의 삶을 체험해봤어 고로 난,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0025.xml
,PM 10:50,선우,기절할개,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0026.xml
,PM 10:50,선우,게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0026.xml
,PM 10:50,선우,잘 자 알라뷰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0026.xml
,PM 10:50,선우,체리해^^,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0026.xml
,PM 10:50,선우,방토해^^,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0026.xml
,PM 10:50,선우,방토해는 어감 때문에 체리로 가겠습니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0027.xml
,PM 10:51,선우,정신 체리자,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0027.xml
,PM 10:51,선우,ㅈㅅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0027.xml
,PM 10:51,선우,잘게 굿나잇💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0027.xml
,PM 10:51,선우,너도 항상 행복해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0027.xml
,PM 10:51,선우,사랑해요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0028.xml
,PM 10:51,선우,✨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0028.xml
,PM 10:53,선우,그냥 너가 주는 마음들이 너무 소중해 내가 꼭 아끼고 간직하고 있으께 진짜 가께 안뇽🍒,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0028.xml
,,선우,오늘 덥당 그래도 쫀하루🌸🥵💝,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0028.xml
,PM 12:32,선우,오늘 덥당 그래도 쫀하루🌸🥵💝,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0029.xml
,AM 8:55,선우,넘 졸리당 오늘도 빳팅이야💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0029.xml
,AM 8:55,선우,더우니까 손풍기 들고 다녀 울이쁜 더비들,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0029.xml
,PM 3:04,선우,오늘 날씨 짱 더워!!!!!!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0030.xml
,PM 3:05,선우,"집에 있어,,, 일정없으면 ,,있어도 실내에만 이써,,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0030.xml
,PM 3:06,선우,오오,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0030.xml
,PM 3:06,선우,우와,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0030.xml
,PM 3:07,선우,답장기능 생겨따,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0030.xml
,PM 3:07,선우,누구는 해달라고 하고 누구는 질투나서 하지말아달라고 하넼,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0031.xml
,PM 3:07,선우,이런 걸로 질투하는 거 보면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0031.xml
,PM 3:08,선우,분명 액희 겠지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0031.xml
,PM 3:08,선우,그래도 난 할 것임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0031.xml
,PM 3:08,선우,질투는 견뎌야 성장하는 법,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0032.xml
,PM 3:09,선우,내가 첫번째다!🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0032.xml
,PM 3:09,선우,건강하세요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0032.xml
,PM 3:10,선우,"당신이 답장 받는 그날까지,, 허ㅏ이팅💕",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0032.xml
,PM 3:10,선우,근데 다 읽긴함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0032.xml
,PM 3:11,선우,워아이니!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0033.xml
,PM 3:11,선우,어쨌든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0033.xml
,PM 3:11,선우,이번 컨셉 뭐일 것 갘아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0033.xml
,PM 3:14,선우,나도 모르겠어 청량일지 청양일지..,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0033.xml
,,선우,뭔가 드라마나 영화 작가님 섭외해서 트레일러부터 의미부여 하나씩 다해서 뮤비까지 다 이어지게 더비들이 궁예하면서 막 해석하는 재미있게 만드는 거 하고 싶따,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0033.xml
,PM 3:16,선우,뭔가 드라마나 영화 작가님 섭외해서 트레일러부터 의미부여 하나씩 다해서 뮤비까지 다 이어지게 더비들이 궁예하면서 막 해석하는 재미있게 만드는 거 하고 싶따,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0034.xml
,PM 3:16,선우,그런게 재밌는데 그치 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0034.xml
,PM 3:17,선우,더비 섭외합니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0034.xml
,PM 3:18,선우,트레일러는 의미는 있지만 뮤비까지 이어지진 않구 트레일러 자체로 의미가 마무리 되는 것이여,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0034.xml
,PM 3:19,선우,나중에 나도 기획할 수 있는 짬이 오면 내 상상력과 캐해력으로 만들어보고 싶다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0035.xml
,PM 3:19,선우,너무 할 맛날 듯,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0035.xml
,PM 3:19,선우,플러스 더비의 의견 참고해서 하면 넘무너무 조을뜻,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0035.xml
,PM 3:20,선우,엄청나게 큰 댐이 부서지면서 그 안에 더비가 있는 장면부터 시작,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0035.xml
,PM 3:21,선우,인류는 떠올랐다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0036.xml
,PM 3:21,선우,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0036.xml
,PM 3:21,선우,나 춤추러 가야함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0036.xml
,PM 3:21,선우,으앙,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0036.xml
,,선우,다녀올게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0036.xml
,PM 3:21,선우,다녀올게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0037.xml
,PM 3:21,선우,😩🫶💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0037.xml
,PM 2:20,선우,비온다 서울 ㅠㅜ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0037.xml
,PM 2:21,선우,우산 챙기세용,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0037.xml
,,선우,비 안오면 양산도 챙기시구여ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0037.xml
,PM 2:21,선우,비 안오면 양산도 챙기시구여ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0038.xml
,PM 2:21,선우,아니 여러분,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0038.xml
,PM 2:21,선우,이거,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0038.xml
,PM 2:21,선우,나 최근에,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0038.xml
,PM 2:21,선우,브링그린에서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0038.xml
,,선우,또 뭐 주셔서 받았는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0038.xml
,PM 2:21,선우,또 뭐 주셔서 받았는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0039.xml
,PM 2:21,선우,립밤,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0039.xml
,PM 2:22,선우,있거든 그거 킥임 진짜,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0039.xml
,PM 2:22,선우,그거 써봐 ㄹㅇ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0039.xml
,PM 2:22,선우,진짜,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0039.xml
,,선우,나 장담함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0039.xml
,PM 2:22,선우,나 장담함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0040.xml
,PM 2:22,선우,진짜 추천함 내가 모델 아녔어도 추천함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0040.xml
,PM 2:22,선우,ㄱㄷ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0040.xml
,PM 2:22,선우,브링그린 립 에센스,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0040.xml
,PM 2:22,선우,있거든 하늘색,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0040.xml
,PM 2:23,선우,그거 ㄹㅇ 입술이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0041.xml
,PM 2:23,선우,쫀ㅡ쫀 해짐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0041.xml
,PM 2:23,선우,그,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0041.xml
,PM 2:23,선우,대나무,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0041.xml
,PM 2:23,선우,히룰렐루,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0041.xml
,PM 2:23,선우,어쩌구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0042.xml
,PM 2:23,선우,히알루야?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0042.xml
,PM 2:23,선우,어쨌든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0042.xml
,PM 2:24,선우,그거 써봐 진짜 진짜 진짜 킥이야 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0042.xml
,PM 2:24,선우,서누으 요즘 꿀템 공유 끝,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0042.xml
,PM 2:25,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0043.xml
,PM 2:25,선우,이건 걍 심심해서 찍었던 사진 ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0045.xml
,PM 2:25,선우,이 쪼끄만 건 무시해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0045.xml
,PM 2:26,선우,염색은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0046.xml
,PM 2:26,선우,활동이랑 콘서트 시기 때,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0046.xml
,PM 2:26,선우,그 전엔 보색트리트먼트로 해야하고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0046.xml
,PM 2:26,선우,머리가 빨리 자라서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0046.xml
,PM 2:26,선우,좀 나눠서 해야함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0046.xml
,PM 2:27,선우,계석 빠질 때마다 하면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0047.xml
,PM 2:27,선우,활동때쯤은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0047.xml
,PM 2:27,선우,까까머리가 될 것임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0047.xml
,PM 2:29,선우,마이크 색 변하나ㅑ고?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0047.xml
,PM 2:29,선우,나 변해 ㅠㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0047.xml
,PM 2:29,선우,더 개쩌는 빨강으로 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0048.xml
,PM 2:30,선우,너무 잼민이 단어 썼다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0048.xml
,PM 2:30,선우,ㅈㅅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0048.xml
,PM 2:31,선우,움빠움빠쬽은 살면서 처음 들어보는 잼민 단어네요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0048.xml
,,선우,우리 모두 움빠움빠쬽 💕 입술이 되어보아용🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0048.xml
,PM 2:32,선우,우리 모두 움빠움빠쬽 💕 입술이 되어보아용🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0049.xml
,PM 2:32,선우,ʕ•ﻌ•ʔฅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0049.xml
,PM 2:33,선우,ʕ•ﻌ•ʔฅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0049.xml
,PM 2:33,선우,사랑해 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0050.xml
,PM 2:33,선우,어제 내 동생 생신이셨는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0050.xml
,PM 2:34,선우,갖고싶은 거 말해 라고 하니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0050.xml
,PM 2:34,선우,기분 좋을 때 말하겠대,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0051.xml
,PM 2:34,선우,그니까 내 기분 좋을 때,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0051.xml
,PM 2:34,선우,뭘 말할지 감도 안 와서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0051.xml
,PM 2:34,선우,무서움,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0051.xml
,PM 2:35,선우,그래서 기분 계속 나쁠 예정임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0051.xml
,PM 2:35,선우,그래도 내동생,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0052.xml
,PM 2:36,선우,사치품이나 쓸데없는 건 절대 말 안 함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0052.xml
,PM 2:36,선우,차도 아빠랑 같이 동생 사줬는데 맨날 할머니 할아버지 모시고 셋이 놀러다녀,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0052.xml
,PM 2:36,선우,"너무 착하고 듬직한 내 동생,,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0052.xml
,PM 2:36,선우,내가 바쁘니까 장녀처럼 계속 할무이 할부지 모시고 놀러다녀줄 때마다 기특해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0053.xml
,PM 2:37,선우,너도 내 동생할텨?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0053.xml
,PM 2:37,선우,옵빠 해바,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0053.xml
,PM 2:38,선우,더보이즈 시그는 사드릴게요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0053.xml
,PM 2:38,선우,왜요 ㅜㅜ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0053.xml
,PM 2:39,선우,맞다 응원봉 새로 나왔더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0054.xml
,PM 2:39,선우,난 좀 아예 다른 스탈으로 변경하는 거에 투표했었는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0054.xml
,PM 2:39,선우,그래도 실물보면 귀여울 거야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0054.xml
,PM 2:40,선우,발광이 조음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0054.xml
,PM 2:40,선우,발광입니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0055.xml
,PM 2:40,선우,어지럽네요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0055.xml
,PM 2:42,선우,응... 그것도 보고 어질어질 했지 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0055.xml
,PM 2:42,선우,라면 못 넣어 먹어서 안 산다는 건 뭔데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0055.xml
,PM 2:43,선우,더비들 참 특이해 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0055.xml
,PM 2:43,선우,저,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0056.xml
